Term Amount,Add Array Memory,Add Array Time,Add List Memory,Add List Time,Generate Array Memory,Generate Array Time,Generate List Memory,Generate List Time,Multiply Array Memory,Multiply Array Time,Multiply List Memory,Multiply List Time,Process Array Memory,Process Array Time,Process List Memory,Process List Time
Term Amount,Array,Array,List,List,Array,Array,List,List,Array,Array,List,List,Array,Array,List,List
4300,389328,0.936,493680,2.167,68800,0.145,137600,0.607,6466720,1998.57,8375488,2375.49,0,0.264,0,0.265
4300,389328,1.358,493680,3.247,68800,0.145,137600,0.54,6466720,1947.55,8375488,2322.34,0,0.26,0,0.265
4310,390920,1.751,496648,1.526,68960,0.173,137920,0.548,6492288,1978.73,8423200,2398.36,0,0.264,0,0.303
4310,390920,1.674,496648,1.423,68960,0.185,137920,0.474,6492288,2077.8,8423200,2492.1,0,0.265,0,0.261
4310,390920,1.513,496648,1.356,68960,0.147,137920,0.481,6492288,2123.22,8423200,2408.65,0,0.261,0,0.269
4310,390920,1.597,496648,1.358,68960,0.145,137920,0.485,6492288,2026.79,8423200,2368.37,0,0.273,0,0.26
4310,390920,1.693,496648,1.355,68960,0.145,137920,0.502,6492288,1993.42,8423200,2346.59,0,0.266,0,0.265
4320,390832,1.621,495696,1.496,69120,0.143,138240,0.495,6482960,2023.97,8389488,2411.71,0,0.262,0,0.304
4320,390832,1.588,495696,1.48,69120,0.144,138240,0.511,6482960,2166.67,8389488,2540.48,0,0.266,0,0.262
4320,390832,1.519,495696,2.282,69120,0.144,138240,0.498,6482960,2100.68,8389488,2312.56,0,0.263,0,0.267
4320,390832,1.533,495696,1.522,69120,0.148,138240,0.485,6482960,2047.43,8389488,2334.31,0,0.262,0,0.261
4320,390832,1.521,495696,1.535,69120,0.144,138240,0.478,6482960,1960.65,8389488,2568.56,0,0.265,0,0.269
4330,391944,1.517,497544,1.508,69280,0.146,138560,0.491,6519160,1991.87,8462008,2433.02,0,0.262,0,0.3
4330,391944,1.543,497544,1.554,69280,0.146,138560,0.485,6519160,2193.95,8462008,2401.04,0,0.271,0,0.262
4330,391944,1.508,497544,1.457,69280,0.146,138560,0.473,6519160,2093.1,8462008,2409.98,0,0.262,0,0.27
4330,391944,1.53,497544,1.476,69280,0.146,138560,0.483,6519160,2029.52,8462008,2471.03,0,0.265,0,0.262
4330,391944,1.519,497544,1.464,69280,0.151,138560,0.638,6519160,2015.43,8462008,2476.81,0,0.277,0,0.266
4340,390704,1.541,493904,2.702,69440,0.147,138880,0.638,6490584,2006.97,8383384,2389.58,0,0.263,0,0.301
4340,390704,1.515,493904,3.847,69440,0.146,138880,0.483,6490584,2193.05,8383384,2380.87,0,0.267,0,0.265
4340,390704,1.525,493904,3.052,69440,0.146,138880,0.484,6490584,2094.15,8383384,2333.44,0,0.263,0,0.267
4340,390704,1.505,493904,3.24,69440,0.147,138880,0.471,6490584,2024.01,8383384,2536.12,0,0.266,0,0.263
4340,390704,1.443,493904,2.483,69440,0.147,138880,0.481,6490584,1952.3,8383384,2469.38,0,0.267,0,0.267
4350,398104,1.002,502808,2.413,69600,0.147,139200,0.47,6513152,2179.8,8424096,3647.65,0,0.262,0,0.301
4350,398104,0.95,502808,3.196,69600,0.151,139200,0.479,6513152,2104.29,8424096,3556.54,0,0.262,0,0.268
4350,398104,0.958,502808,2.764,69600,0.147,139200,0.472,6513152,2086.61,8424096,3033.99,0,0.271,0,0.268
4350,398104,0.948,502808,2.611,69600,0.147,139200,0.477,6513152,2677.16,8424096,2483.52,0,0.263,0,0.267
4350,398104,0.936,502808,1.5,69600,0.147,139200,0.485,6513152,2132.68,8424096,2494.37,0,0.267,0,0.268
4360,399720,0.95,505832,1.486,69760,0.146,139520,0.478,6524896,2339.68,8439552,2602.63,0,0.263,0,0.303
4360,399720,1.03,505832,1.448,69760,0.16,139520,0.472,6524896,2131.47,8439552,2434.53,0,0.262,0,0.264
4360,399720,0.951,505832,1.408,69760,0.209,139520,0.479,6524896,1999.64,8439552,2419.14,0,0.267,0,0.271
4360,399720,0.94,505832,1.351,69760,0.162,139520,0.472,6524896,2040.8,8439552,2439.64,0,0.263,0,0.264
4360,399720,0.956,505832,2.779,69760,0.146,139520,0.48,6524896,2060.58,8439552,2548.31,0,0.27,0,0.268
4370,400088,1.047,505944,2.322,69920,0.147,139840,0.538,6534576,2224.31,8450192,2489.03,0,0.264,0,0.319
4370,400088,0.978,505944,1.605,69920,0.148,139840,0.53,6534576,2266.91,8450192,2497.55,0,0.268,0,0.286
4370,400088,0.948,505944,1.539,69920,0.148,139840,0.477,6534576,2075.49,8450192,2395.74,0,0.263,0,0.271
4370,400088,0.974,505944,2.374,69920,0.153,139840,0.483,6534576,2123.83,8450192,2620.66,0,0.266,0,0.264
4370,400088,0.944,505944,2.346,69920,0.148,139840,0.474,6534576,2176.11,8450192,2587.1,0,0.267,0,0.273
4380,400264,0.952,505608,2.352,70080,0.147,140160,0.474,6526160,2208.89,8418608,2424.02,0,0.265,0,0.301
4380,400264,0.948,505608,2.378,70080,0.148,140160,0.518,6526160,2042.76,8418608,2425.33,0,0.268,0,0.265
4380,400264,0.964,505608,1.725,70080,0.148,140160,0.479,6526160,2054.02,8418608,2603.73,0,0.279,0,0.273
4380,400264,0.939,505608,1.407,70080,0.147,140160,0.484,6526160,2084.58,8418608,2538.06,0,0.264,0,0.264
4380,400264,0.977,505608,1.39,70080,0.148,140160,0.477,6526160,2211.41,8418608,2379.71,0,0.268,0,0.269
4390,401496,0.976,507736,1.591,70240,0.153,140480,0.483,6528520,2116.39,8412168,2394.09,0,0.275,0,0.306
4390,401496,0.998,507736,3.132,70240,0.149,140480,0.475,6528520,2110.27,8412168,2569.65,0,0.27,0,0.281
4390,401496,0.948,507736,1.629,70240,0.148,140480,0.481,6528520,2071.81,8412168,2573.8,0,0.265,0,0.27
4390,401496,0.954,507736,1.461,70240,0.151,140480,0.474,6528520,2133.16,8412168,2371.31,0,0.269,0,0.265
4390,401496,0.936,507736,1.449,70240,0.151,140480,0.48,6528520,2199.84,8412168,2409.11,0,0.39,0,0.273
4400,402128,0.95,508464,1.512,70400,0.151,140800,0.475,6648840,2309.79,8552136,2598.59,0,0.279,0,0.307
4400,402128,0.948,508464,1.479,70400,0.171,140800,0.482,6648840,2149.45,8552136,2551.31,0,0.279,0,0.271
4400,402128,0.952,508464,1.414,70400,0.148,140800,0.562,6648840,2082.91,8552136,2426.96,0,0.273,0,0.266
4400,402128,0.97,508464,1.43,70400,0.146,140800,0.521,6648840,2163.94,8552136,2451.88,0,0.266,0,0.275
4400,402128,0.953,508464,1.471,70400,0.146,140800,0.486,6648840,2235.14,8552136,2604.19,0,0.268,0,0.267
4410,402064,0.95,507568,1.484,70560,0.15,141120,0.479,6648848,2053.01,8540208,2482.51,0,0.271,0,0.312
4410,402064,0.953,507568,1.431,70560,0.149,141120,0.484,6648848,2052.03,8540208,2445.28,0,0.267,0,0.275
4410,402064,0.942,507568,1.392,70560,0.166,141120,0.477,6648848,2064.57,8540208,2481.13,0,0.271,0,0.266
4410,402064,0.962,507568,1.367,70560,0.218,141120,0.482,6648848,2272.22,8540208,2679.12,0,0.268,0,0.271
4410,402064,0.944,507568,1.372,70560,0.16,141120,0.491,6648848,2169.63,8540208,2998.84,0,0.266,0,0.267
4420,403608,0.963,510424,1.526,70720,0.149,141440,0.498,6641872,2093.17,8511984,2485.91,0,0.271,0,0.318
4420,403608,0.958,510424,1.545,70720,0.149,141440,0.48,6641872,2166.82,8511984,2526.24,0,0.268,0,0.272
4420,403608,0.971,510424,1.476,70720,0.149,141440,0.485,6641872,2077.89,8511984,2628.39,0,0.271,0,0.267
4420,403608,1.001,510424,1.482,70720,0.153,141440,0.479,6641872,2255.93,8511984,2466.35,0,0.267,0,0.275
4420,403608,0.959,510424,1.396,70720,0.149,141440,0.483,6641872,2150.82,8511984,2440.33,0,0.271,0,0.268
4430,404840,0.958,512552,1.482,70880,0.15,141760,0.48,6668304,2109.78,8561712,2571.12,0,0.288,0,0.314
4430,404840,0.971,512552,1.467,70880,0.15,141760,0.494,6668304,2130.51,8561712,2580.58,0,0.269,0,0.273
4430,404840,0.951,512552,1.396,70880,0.15,141760,0.479,6668304,2168.26,8561712,2491.28,0,0.273,0,0.277
4430,404840,0.964,512552,1.429,70880,0.155,141760,0.477,6668304,2270.68,8561712,2435.2,0,0.27,0,0.274
4430,404840,0.957,512552,1.423,70880,0.165,141760,0.558,6668304,2086.83,8561712,2616.33,0,0.269,0,0.272
4440,404656,0.999,511376,1.48,71040,0.148,142080,0.484,6658832,2289.64,8527664,2833.84,0,0.27,0,0.316
4440,404656,0.952,511376,1.451,71040,0.148,142080,0.489,6658832,2243.13,8527664,3661.25,0,0.273,0,0.274
4440,404656,0.964,511376,1.387,71040,0.148,142080,0.481,6658832,2495.26,8527664,3477.89,0,0.271,0,0.274
4440,404656,0.961,511376,1.384,71040,0.148,142080,0.486,6658832,2106.64,8527664,2578.5,0,0.27,0,0.268
4440,404656,0.962,511376,1.895,71040,0.153,142080,0.493,6658832,2082.54,8527664,2515.25,0,0.269,0,0.277
4450,405144,0.963,511768,1.997,71200,0.15,142400,0.49,6665992,2093.35,8532424,2496.66,0,0.269,0,0.321
4450,405144,0.964,511768,1.936,71200,0.154,142400,0.482,6665992,2217.05,8532424,2568.02,0,0.275,0,0.276
4450,405144,0.954,511768,2.246,71200,0.15,142400,0.487,6665992,2322.34,8532424,2583.9,0,0.27,0,0.277
4450,405144,0.973,511768,2.035,71200,0.15,142400,0.479,6665992,2124.57,8532424,2507.24,0,0.274,0,0.27
4450,405144,1.025,511768,1.733,71200,0.161,142400,0.488,6665992,2181.18,8532424,2451.25,0,0.303,0,0.274
4460,406328,0.986,513784,1.547,71360,0.151,142720,0.482,6674136,2149.59,8539480,2552.87,0,0.286,0,0.312
4460,406328,0.953,513784,1.453,71360,0.15,142720,0.487,6674136,2407.46,8539480,2632.68,0,0.27,0,0.28
4460,406328,0.963,513784,1.419,71360,0.185,142720,0.48,6674136,2192.6,8539480,2449.72,0,0.274,0,0.271
4460,406328,0.952,513784,1.4,71360,0.188,142720,0.488,6674136,2157.78,8539480,2474.28,0,0.271,0,0.269
4460,406328,0.962,513784,1.432,71360,0.162,142720,0.481,6674136,2158.46,8539480,2669.37,0,0.274,0,0.279
4470,405976,0.956,512216,1.52,71520,0.163,143040,0.484,6678440,2202.91,8537576,2633.26,0,0.271,0,0.333
4470,405976,0.974,512216,1.518,71520,0.16,143040,0.563,6678440,2317.46,8537576,2490.62,0,0.276,0,0.283
4470,405976,0.985,512216,1.422,71520,0.151,143040,0.496,6678440,2139.4,8537576,2595.69,0,0.269,0,0.285
4470,405976,0.972,512216,1.416,71520,0.151,143040,0.494,6678440,2146.77,8537576,2698.04,0,0.275,0,0.267
4470,405976,0.965,512216,1.402,71520,0.151,143040,0.503,6678440,2115.51,8537576,2588.94,0,0.27,0,0.269
4480,407472,0.971,514960,1.513,71680,0.15,143360,0.492,6697432,2228.27,8569944,2542.64,0,0.277,0,0.317
4480,407472,0.957,514960,1.548,71680,0.152,143360,0.486,6697432,2254.64,8569944,2546.08,0,0.271,0,0.303
4480,407472,0.969,514960,1.467,71680,0.149,143360,0.489,6697432,2146.21,8569944,2708.08,0,0.271,0,0.286
4480,407472,0.954,514960,1.565,71680,0.149,143360,0.486,6697432,2181.63,8569944,2731.72,0,0.288,0,0.299
4480,407472,1.489,514960,1.513,71680,0.247,143360,0.49,6697432,2187.95,8569944,2576.45,0,0.272,0,0.265
4490,408080,1.84,515632,1.569,71840,0.157,143680,0.487,6683328,2259.54,8525088,2493.74,0,0.276,0,0.313
4490,408080,1.778,515632,1.532,71840,0.152,143680,0.49,6683328,2198.83,8525088,3068.62,0,0.271,0,0.273
4490,408080,1.569,515632,1.495,71840,0.154,143680,0.488,6683328,2104.86,8525088,3490.67,0,0.278,0,0.279
4490,408080,1.665,515632,1.495,71840,0.151,143680,0.485,6683328,2174.85,8525088,2594.96,0,0.271,0,0.266
4490,408080,1.754,515632,1.437,71840,0.151,143680,0.495,6683328,2242.79,8525088,2730.73,0,0.276,0,0.27
4500,409120,1.193,517312,1.579,72000,0.152,144000,0.485,6704936,2282.89,8563560,2613.98,0,0.272,0,0.328
4500,409120,0.962,517312,1.53,72000,0.153,144000,0.494,6704936,2168.49,8563560,2538.69,0,0.278,0,0.297
4500,409120,0.992,517312,1.449,72000,0.152,144000,0.485,6704936,2179.37,8563560,2544.94,0,0.272,0,0.272
4500,409120,0.993,517312,1.401,72000,0.154,144000,0.558,6704936,2151.22,8563560,2672.41,0,0.272,0,0.269
4500,409120,0.978,517312,1.403,72000,0.151,144000,0.487,6704936,2402.76,8563560,2694.37,0,0.284,0,0.27
4510,409752,1.004,518040,1.497,72160,0.152,144320,0.543,6705736,2228.33,8553480,2574.81,0,0.276,0,0.314
4510,409752,0.986,518040,1.467,72160,0.152,144320,0.487,6705736,2206.46,8553480,2565.18,0,0.274,0,0.267
4510,409752,1.103,518040,1.415,72160,0.152,144320,0.496,6705736,2193.55,8553480,2733.32,0,0.278,0,0.274
4510,409752,1.054,518040,1.396,72160,0.161,144320,0.489,6705736,2332.94,8553480,2648.11,0,0.287,0,0.266
4510,409752,0.993,518040,1.397,72160,0.163,144320,0.499,6705736,2250,8553480,2627.88,0,0.274,0,0.271
4520,410096,1.005,518096,1.479,72320,0.154,144640,0.49,6710376,2158.93,8552360,2674.01,0,0.278,0,0.313
4520,410096,0.984,518096,1.471,72320,0.151,144640,0.498,6710376,2497.5,8552360,2750.45,0,0.274,0,0.283
4520,410096,1.04,518096,1.443,72320,0.151,144640,0.488,6710376,2608.76,8552360,2572.13,0,0.277,0,0.277
4520,410096,1.01,518096,1.414,72320,0.151,144640,0.497,6710376,2370.03,8552360,2617.66,0,0.273,0,0.272
4520,410096,1.009,518096,1.396,72320,0.151,144640,0.487,6710376,2195.7,8552360,2740.78,0,0.277,0,0.281
4530,410344,0.987,517928,1.517,72480,0.154,144960,0.498,6713480,2174.53,8547656,2626.78,0,0.275,0,0.323
4530,410344,1.024,517928,1.472,72480,0.155,144960,0.489,6713480,2190.53,8547656,2609.13,0,0.274,0,0.278
4530,410344,0.979,517928,1.394,72480,0.153,144960,0.497,6713480,2408.26,8547656,2562.42,0,0.277,0,0.277
4530,410344,0.994,517928,1.393,72480,0.153,144960,0.489,6713480,2231.62,8547656,2799.35,0,0.275,0,0.279
4530,410344,0.983,517928,1.409,72480,0.152,144960,0.533,6713480,2156.81,8547656,2599.72,0,0.278,0,0.274
4540,411336,0.997,519496,1.543,72640,0.153,145280,0.502,6710824,2192.46,8529512,2566.08,0,0.274,0,0.321
4540,411336,0.993,519496,1.476,72640,0.153,145280,0.497,6710824,2537.32,8529512,2563.58,0,0.279,0,0.282
4540,411336,1.347,519496,1.406,72640,0.155,145280,0.495,6710824,2326.73,8529512,2699.48,0,0.275,0,0.28
4540,411336,2.188,519496,1.515,72640,0.153,145280,0.491,6710824,2174.6,8529512,2646.91,0,0.279,0,0.275
4540,411336,1.348,519496,1.425,72640,0.153,145280,0.494,6710824,2291.2,8529512,2568.21,0,0.274,0,0.284
4550,412904,0.992,522408,1.548,72800,0.154,145600,0.494,6731256,2418.03,8565240,2584.88,0,0.276,0,0.319
4550,412904,0.994,522408,1.474,72800,0.154,145600,0.496,6731256,2554.28,8565240,2777.43,0,0.278,0,0.276
4550,412904,0.99,522408,1.407,72800,0.153,145600,0.495,6731256,2352.01,8565240,3060.28,0,0.274,0,0.282
4550,412904,0.998,522408,1.419,72800,0.153,145600,0.498,6731256,2247.06,8565240,2773.49,0,0.278,0,0.275
4550,412904,0.982,522408,1.411,72800,0.156,145600,0.493,6731256,2210.82,8565240,2797.11,0,0.28,0,0.28
4560,413248,1.035,522464,1.536,72960,0.153,145920,0.498,6724064,2479.41,8536512,2753.29,0,0.276,0,0.32
4560,413248,0.99,522464,1.481,72960,0.151,145920,0.494,6724064,2271.35,8536512,2669.6,0,0.279,0,0.283
4560,413248,1.002,522464,1.425,72960,0.151,145920,0.514,6724064,2237.58,8536512,2605.69,0,0.275,0,0.276
4560,413248,0.995,522464,1.42,72960,0.152,145920,0.591,6724064,2236.32,8536512,2778.81,0,0.283,0,0.276
4560,413248,1,522464,1.439,72960,0.152,145920,0.632,6724064,2369.06,8536512,2659.24,0,0.276,0,0.284
4570,412632,0.997,520280,1.539,73120,0.156,146240,0.909,6724336,2371.38,8525200,3473.52,0,0.275,0,0.32
4570,412632,1.048,520280,1.503,73120,0.154,146240,0.767,6724336,2181.02,8525200,3792.11,0,0.281,0,0.276
4570,412632,0.994,520280,1.418,73120,0.154,146240,0.653,6724336,2180.12,8525200,3122.7,0,0.275,0,0.281
4570,412632,1.008,520280,1.408,73120,0.154,146240,0.726,6724336,2288.08,8525200,2635.41,0,0.299,0,0.279
4570,412632,1.026,520280,1.423,73120,0.154,146240,0.532,6724336,2284.16,8525200,2704.13,0,0.276,0,0.281
4580,414848,1.423,524704,2.106,73280,0.155,146560,0.567,6730824,2301.63,8528392,2786.95,0,0.283,0,0.314
4580,414848,1.665,524704,2.111,73280,0.156,146560,0.504,6730824,2257.99,8528392,2629.76,0,0.276,0,0.285
4580,414848,1.67,524704,2.019,73280,0.154,146560,0.565,6730824,2215.33,8528392,2610.21,0,0.28,0,0.277
4580,414848,1.65,524704,2.173,73280,0.154,146560,0.539,6730824,2382.8,8528392,2734.48,0,0.277,0,0.277
4580,414848,1.664,524704,2.288,73280,0.154,146560,0.609,6730824,2313.36,8528392,2741.14,0,0.28,0,0.281
4590,414088,1.305,522184,1.581,73440,0.155,146880,0.65,6750824,2222.93,8563112,2634.34,0,0.281,0,0.342
4590,414088,1.065,522184,1.491,73440,0.155,146880,0.629,6750824,2289.88,8563112,2615.73,0,0.277,0,0.284
4590,414088,1,522184,1.438,73440,0.155,146880,0.552,6750824,2393.62,8563112,2733.03,0,0.292,0,0.282
4590,414088,1.005,522184,1.432,73440,0.157,146880,0.527,6750824,2355.83,8563112,2680.38,0,0.277,0,0.286
4590,414088,1.607,522184,1.426,73440,0.155,146880,0.497,6750824,2225.48,8563112,2609.97,0,0.281,0,0.278
4600,415848,1.678,525544,1.581,73600,0.154,147200,0.504,6748960,2233.28,8546816,2575.08,0,0.279,0,0.321
4600,415848,1.683,525544,1.513,73600,0.154,147200,0.502,6748960,2264.78,8546816,3106.48,0,0.282,0,0.286
4600,415848,1.684,525544,1.467,73600,0.153,147200,0.502,6748960,2455.08,8546816,3684.32,0,0.283,0,0.282
4600,415848,1.687,525544,1.482,73600,0.153,147200,0.497,6748960,2295.94,8546816,3475.96,0,0.278,0,0.278
4600,415848,1.675,525544,1.447,73600,0.155,147200,0.502,6748960,2253.11,8546816,4036.98,0,0.283,0,0.282
4610,416624,1.688,526608,1.561,73760,0.156,147520,0.497,6755952,2264.32,8551184,3813.57,0,0.279,0,0.328
4610,416624,1.671,526608,1.508,73760,0.155,147520,0.496,6755952,2398.19,8551184,2807.4,0,0.283,0,0.279
4610,416624,1.683,526608,1.458,73760,0.156,147520,0.503,6755952,2362.72,8551184,2795.39,0,0.297,0,0.283
4610,416624,1.677,526608,1.441,73760,0.156,147520,0.495,6755952,2324.06,8551184,2666.41,0,0.288,0,0.286
4610,416624,1.672,526608,1.454,73760,0.156,147520,0.502,6755952,2252.69,8551184,2692.51,0,0.279,0,0.279
4620,417352,1.708,527560,1.543,73920,0.158,147840,0.499,6756584,2427.18,8540712,2914.79,0,0.29,0,0.318
4620,417352,1.677,527560,1.565,73920,0.208,147840,0.502,6756584,2322.02,8540712,2750.81,0,0.28,0,0.287
4620,417352,1.331,527560,1.499,73920,0.161,147840,0.498,6756584,2242.17,8540712,2703.01,0,0.285,0,0.279
4620,417352,1.005,527560,1.575,73920,0.156,147840,0.501,6756584,2205.21,8540712,2682.56,0,0.28,0,0.284
4620,417352,1.018,527560,1.534,73920,0.178,147840,0.5,6756584,2393.29,8540712,2900.69,0,0.289,0,0.284
4630,417720,1.01,527672,1.642,74080,0.182,148160,0.532,6775072,2353.32,8571904,2707.71,0,0.281,0,0.321
4630,417720,1.024,527672,1.554,74080,0.22,148160,0.503,6775072,2365.24,8571904,2723.23,0,0.284,0,0.279
4630,417720,1.01,527672,1.484,74080,0.17,148160,0.505,6775072,2263.83,8571904,2852.38,0,0.348,0,0.284
4630,417720,1.023,527672,1.453,74080,0.157,148160,0.5,6775072,2282.39,8571904,2782.57,0,0.285,0,0.282
4630,417720,1.007,527672,1.451,74080,0.156,148160,0.506,6775072,2407.16,8571904,2694.73,0,0.28,0,0.28
4640,418520,1.021,528792,1.544,74240,0.155,148480,0.499,6749784,2294.73,8500952,2648.04,0,0.288,0,0.324
4640,418520,1.452,528792,1.512,74240,0.158,148480,0.525,6749784,2299.15,8500952,2884.84,0,0.281,0,0.289
4640,418520,1.196,528792,1.459,74240,0.155,148480,0.499,6749784,2231.01,8500952,2812.98,0,0.284,0,0.28
4640,418520,1.096,528792,1.467,74240,0.155,148480,0.507,6749784,2351.42,8500952,3183.87,0,0.28,0,0.287
4640,418520,1.244,528792,1.454,74240,0.204,148480,0.499,6749784,2410.72,8500952,3566.45,0,0.288,0,0.285
4650,419176,2.964,529576,1.56,74400,0.157,148800,0.512,6791576,2310.96,8586520,3412.88,0,0.281,0,0.327
4650,419176,2.855,529576,1.496,74400,0.175,148800,0.507,6791576,2282.49,8586520,3054.73,0,0.285,0,0.282
4650,419176,1.723,529576,1.444,74400,0.162,148800,0.502,6791576,2403.97,8586520,2770.49,0,0.284,0,0.286
4650,419176,1.954,529576,1.455,74400,0.188,148800,0.506,6791576,2456.87,8586520,2892,0,0.282,0,0.289
4650,419176,1.932,529576,1.457,74400,0.173,148800,0.501,6791576,2322.61,8586520,2697.09,0,0.286,0,0.281
4660,419256,2.699,529016,1.547,74560,0.158,149120,0.508,6803080,2328.28,8601416,2746.79,0,0.282,0,0.326
4660,419256,1.836,529016,1.483,74560,0.16,149120,0.503,6803080,2320.06,8601416,2895.13,0,0.284,0,0.286
4660,419256,1.971,529016,1.439,74560,0.182,149120,0.508,6803080,2480.07,8601416,2787.16,0,0.285,0,0.284
4660,419256,1.604,529016,1.467,74560,0.167,149120,0.502,6803080,2382.41,8601416,2758.2,0,0.282,0,0.289
4660,419256,1.033,529016,1.45,74560,0.205,149120,0.509,6803080,2379.01,8601416,2819.57,0,0.288,0,0.286
4670,421472,1.354,533440,1.546,74720,0.175,149440,0.503,6805200,2605.38,8594416,2948.17,0,0.282,0,0.328
4670,421472,1.728,533440,1.509,74720,0.182,149440,0.509,6805200,2513.53,8594416,2730.6,0,0.287,0,0.286
4670,421472,1.727,533440,1.46,74720,0.21,149440,0.503,6805200,3221.72,8594416,2778.17,0,0.286,0,0.286
4670,421472,1.074,533440,1.488,74720,0.201,149440,0.509,6805200,3016.93,8594416,2979.78,0,0.285,0,0.284
4670,421472,1.274,533440,1.533,74720,0.158,149440,0.503,6805200,3570.55,8594416,2794.61,0,0.286,0,0.287
4680,421336,1.463,532376,1.583,74880,0.156,149760,0.517,6793568,2866.11,8555328,3266.85,0,0.283,0,0.331
4680,421336,1.252,532376,1.504,74880,0.182,149760,0.506,6793568,2322.02,8555328,3903.42,0,0.286,0,0.283
4680,421336,1.483,532376,1.468,74880,0.191,149760,0.51,6793568,2322.55,8555328,3106.73,0,0.287,0,0.291
4680,421336,1.979,532376,1.472,74880,0.214,149760,0.505,6793568,2512.78,8555328,2728.45,0,0.283,0,0.283
4680,421336,2.188,532376,1.525,74880,0.201,149760,0.51,6793568,2324.44,8555328,2870.66,0,0.287,0,0.288
4690,420840,1.43,530472,1.589,75040,0.175,150080,0.518,6808624,2431.46,8578512,2944.09,0,0.297,0,0.332
4690,420840,1.068,530472,1.517,75040,0.204,150080,0.516,6808624,2304.07,8578512,2732.56,0,0.289,0,0.289
4690,420840,1.546,530472,1.462,75040,0.219,150080,0.507,6808624,2615.71,8578512,2797.27,0,0.325,0,0.283
4690,420840,1.121,530472,1.464,75040,0.161,150080,0.521,6808624,2385.16,8578512,2929.32,0,0.306,0,0.309
4690,420840,1.049,530472,1.447,75040,0.18,150080,0.514,6808624,2340.74,8578512,2929.8,0,0.284,0,0.286
4700,421688,1.723,531704,1.584,75200,0.18,150400,0.52,6805320,2330.42,8558856,2736.07,0,0.288,0,0.334
4700,421688,1.851,531704,1.548,75200,0.197,150400,0.511,6805320,2491.78,8558856,2885.19,0,0.287,0,0.298
4700,421688,1.08,531704,1.54,75200,0.197,150400,0.514,6805320,2392.16,8558856,2915.32,0,0.288,0,0.3
4700,421688,1.67,531704,1.493,75200,0.225,150400,0.507,6805320,2340.52,8558856,2771.6,0,0.288,0,0.293
4700,421688,1.398,531704,1.749,75200,0.231,150400,0.529,6805320,2371.01,8558856,2810.02,0,0.283,0,0.288
4710,430880,1.327,544128,2.269,75360,0.268,150720,0.506,6805160,2531.8,8546536,2945.83,0,0.292,0,0.336
4710,430880,1.713,544128,1.824,75360,0.167,150720,0.517,6805160,2418.82,8546536,2781.21,0,0.285,0,0.304
4710,430880,1.889,544128,1.802,75360,0.232,150720,0.506,6805160,2382.97,8546536,2831.3,0,0.288,0,0.29
4710,430880,1.178,544128,1.939,75360,0.187,150720,0.515,6805160,2450.19,8546536,2830.77,0,0.287,0,0.29
4710,430880,1.815,544128,1.595,75360,0.195,150720,0.523,6805160,2537.02,8546536,3276.17,0,0.288,0,0.29
4720,431272,1.732,544296,1.617,75520,0.193,151040,0.52,6806536,2457.45,8537800,3712.29,0,0.285,0,0.331
4720,431272,1.18,544296,1.512,75520,0.172,151040,0.507,6806536,2375.8,8537800,3208.37,0,0.294,0,0.3
4720,431272,1.056,544296,1.495,75520,0.16,151040,0.51,6806536,2351.71,8537800,3170.2,0,0.3,0,0.285
